
	Representative rates for the period  January 01, 1994 - November 01, 2023
	Date	U.K. pound(GBP)	
	21-Sep-2004	1.7944  	
	22-Sep-2004	1.7891  	
	23-Sep-2004	1.8015  	
	24-Sep-2004	1.8017  	
	27-Sep-2004	1.8038  	
	28-Sep-2004	1.8131  	
	29-Sep-2004	1.8067  	
	30-Sep-2004	1.7988  	
	01-Oct-2004	1.7937  	
	04-Oct-2004	1.7885  	
	05-Oct-2004	1.7827  	
	06-Oct-2004	1.7807  	
	07-Oct-2004	1.7803  	
	08-Oct-2004	1.7869  	
	11-Oct-2004	1.7951  	
	12-Oct-2004	1.7875  	
	13-Oct-2004	1.7902  	
	14-Oct-2004	1.8003  	
	15-Oct-2004	1.7986  	
	18-Oct-2004	1.8019  	
	19-Oct-2004	1.8018  	
	20-Oct-2004	1.8084  	
	21-Oct-2004	1.8296  	
	22-Oct-2004	1.8261  	
	25-Oct-2004	1.8423  	
	26-Oct-2004	1.8369  	
	27-Oct-2004	1.8387  	
	28-Oct-2004	1.8233  	
	29-Oct-2004	1.8319  	
	01-Nov-2004	1.8337  	
	02-Nov-2004	1.8357  	
	03-Nov-2004	1.8397  	
	04-Nov-2004	1.8468  	
	05-Nov-2004	1.8437  	
	08-Nov-2004	1.8584  	
	09-Nov-2004	1.8536  	
	10-Nov-2004	1.8587  	
	11-Nov-2004	1.8397  	
	12-Nov-2004	1.8445  	
	15-Nov-2004	1.853  	
	16-Nov-2004	1.8527  	
	17-Nov-2004	1.8587  	
	18-Nov-2004	1.8568  	
	19-Nov-2004	1.8568  	
	22-Nov-2004	1.8559  	
	23-Nov-2004	1.8693  	
	24-Nov-2004	1.8788  	
	25-Nov-2004	1.8887  	
	26-Nov-2004	1.8936  	
	29-Nov-2004	1.8892  	
	30-Nov-2004	1.9073  	
	01-Dec-2004	1.9254  	
	02-Dec-2004	1.9349  	
	03-Dec-2004	1.9236  	
	06-Dec-2004	1.9408  	
	07-Dec-2004	1.9482  	
	08-Dec-2004	1.9297  	
	09-Dec-2004	1.9185  	
	10-Dec-2004	1.9059  	
	13-Dec-2004	1.915  	
	14-Dec-2004	1.9271  	
	15-Dec-2004	1.9356  	
	16-Dec-2004	1.9512  	
	17-Dec-2004	1.9334  	
	20-Dec-2004	1.9454  	
	21-Dec-2004	1.9358  	
	22-Dec-2004	1.9126  	
	23-Dec-2004	1.9204  	
	24-Dec-2004	1.9264  	
	29-Dec-2004	1.9221  	
	30-Dec-2004	1.9198  	
	31-Dec-2004	1.9314  	
	03-Jan-2005	1.9055  	
	04-Jan-2005	1.8952  	
	05-Jan-2005	1.8778  	
	06-Jan-2005	1.8722  	
	07-Jan-2005	1.8805  	
	10-Jan-2005	1.8767  	
	11-Jan-2005	1.8788  	
	12-Jan-2005	1.8751  	
	13-Jan-2005	1.8841  	
	14-Jan-2005	1.8696  	
	17-Jan-2005	1.8664  	
	18-Jan-2005	1.8711  	
	19-Jan-2005	1.8802  	
	20-Jan-2005	1.8655  	
	21-Jan-2005	1.8647  	
	24-Jan-2005	1.8803  	
	25-Jan-2005	1.8765  	
	26-Jan-2005	1.879  	
	27-Jan-2005	1.8832  	
	28-Jan-2005	1.8828  	
	31-Jan-2005	1.8839  	
	01-Feb-2005	1.8827  	
	02-Feb-2005	1.8868  	
	03-Feb-2005	1.8885  	
	04-Feb-2005	1.8831  	
	07-Feb-2005	1.8725  	
	08-Feb-2005	1.8556  	
	09-Feb-2005	1.8621  	
	10-Feb-2005	1.8597  	
	11-Feb-2005	1.8655  	
	14-Feb-2005	1.8867  	
	15-Feb-2005	1.8863  	
	16-Feb-2005	1.8843  	
	17-Feb-2005	1.8899  	
	18-Feb-2005	1.8921  	
	21-Feb-2005	1.8952  	
	22-Feb-2005	1.9107  	
	23-Feb-2005	1.9088  	
	24-Feb-2005	1.9112  	
	25-Feb-2005	1.9086  	
	28-Feb-2005	1.9221  	
	01-Mar-2005	1.9217  	
	02-Mar-2005	1.9098  	
	03-Mar-2005	1.9097  	
	04-Mar-2005	1.9068  	
	07-Mar-2005	1.9148  	
	08-Mar-2005	1.9231  	
	09-Mar-2005	1.9272  	
	10-Mar-2005	1.929  	
	11-Mar-2005	1.9198  	
	14-Mar-2005	1.9201  	
	15-Mar-2005	1.9213  	
	16-Mar-2005	1.9235  	
	17-Mar-2005	1.926  	
	18-Mar-2005	1.9161  	
	21-Mar-2005	1.9008  	
	22-Mar-2005	1.8995  	
	23-Mar-2005	1.8799  	
	24-Mar-2005	1.8691  	
	29-Mar-2005	1.8743  	
	30-Mar-2005	1.8804  	
	31-Mar-2005	1.8826  	
	01-Apr-2005	1.8876  	
	04-Apr-2005	1.8742  	
	05-Apr-2005	1.8739  	
	06-Apr-2005	1.8805  	
	07-Apr-2005	1.8788  	
	08-Apr-2005	1.8691  	
	11-Apr-2005	1.8881  	
	12-Apr-2005	1.894  	
	13-Apr-2005	1.8916  	
	14-Apr-2005	1.8839  	
	15-Apr-2005	1.8845  	
	18-Apr-2005	1.8994  	
	19-Apr-2005	1.9086  	
	20-Apr-2005	1.9132  	
	21-Apr-2005	1.9112  	
	22-Apr-2005	1.9145  	
	25-Apr-2005	1.9111  	
	26-Apr-2005	1.9056  	
	27-Apr-2005	1.9005  	
	28-Apr-2005	1.906  	
	29-Apr-2005	1.912  	
	02-May-2005	1.8958  	
	03-May-2005	1.8902  	
	04-May-2005	1.9021  	
	05-May-2005	1.9044  	
	06-May-2005	1.8985  	
	09-May-2005	1.8834  	
	10-May-2005	1.8836  	
	11-May-2005	1.8835  	
	12-May-2005	1.8687  	
	13-May-2005	1.8552  	
	16-May-2005	1.837  	
	17-May-2005	1.8394  	
	18-May-2005	1.8314  	
	19-May-2005	1.8406  	
	20-May-2005	1.8374  	
	23-May-2005	1.8288  	
	24-May-2005	1.8337  	
	25-May-2005	1.8268  	
	26-May-2005	1.8261  	
	27-May-2005	1.8231  	
	31-May-2005	1.8181  	
	01-Jun-2005	1.8125  	
	02-Jun-2005	1.8156  	
	03-Jun-2005	1.8178  	
	06-Jun-2005	1.8196  	
	07-Jun-2005	1.8311  	
	08-Jun-2005	1.835  	
	09-Jun-2005	1.8237  	
	10-Jun-2005	1.8246  	
	13-Jun-2005	1.8022  	
	14-Jun-2005	1.8104  	
	15-Jun-2005	1.8084  	
	16-Jun-2005	1.8226  	
	17-Jun-2005	1.8255  	
	20-Jun-2005	1.827  	
	21-Jun-2005	1.8188  	
	22-Jun-2005	1.8217  	
	23-Jun-2005	1.8198  	
	24-Jun-2005	1.8222  	
	27-Jun-2005	1.8309  	
	28-Jun-2005	1.8219  	
	29-Jun-2005	1.8095  	
	30-Jun-2005	1.7935  	
	01-Jul-2005	1.7798  	
	04-Jul-2005	1.7585  	
	05-Jul-2005	1.7545  	
	06-Jul-2005	1.7551  	
	07-Jul-2005	1.7456  	
	08-Jul-2005	1.7344  	
	11-Jul-2005	1.7437  	
	12-Jul-2005	1.7682  	
	13-Jul-2005	1.7661  	
	14-Jul-2005	1.7583  	
	15-Jul-2005	1.7595  	
	18-Jul-2005	1.7457  	
	19-Jul-2005	1.7385  	
	20-Jul-2005	1.7396  	
	21-Jul-2005	1.7472  	
	22-Jul-2005	1.7483  	
	25-Jul-2005	1.7389  	
	26-Jul-2005	1.7397  	
	27-Jul-2005	1.7378  	
	28-Jul-2005	1.7466  	
	29-Jul-2005	1.7558  	
	01-Aug-2005	1.7692  	
	02-Aug-2005	1.7721  	
	03-Aug-2005	1.7794  	
	04-Aug-2005	1.7785  	
	05-Aug-2005	1.7783  	
	08-Aug-2005	1.7877  	
	09-Aug-2005	1.7826  	
	10-Aug-2005	1.794  	
	11-Aug-2005	1.8026  	
	12-Aug-2005	1.8156  	
	15-Aug-2005	1.8093  	
	16-Aug-2005	1.8079  	
	17-Aug-2005	1.8101  	
	18-Aug-2005	1.8036  	
	19-Aug-2005	1.796  	
	22-Aug-2005	1.8011  	
	23-Aug-2005	1.7976  	
	24-Aug-2005	1.794  	
	25-Aug-2005	1.8025  	
	26-Aug-2005	1.804  	
	30-Aug-2005	1.7844  	
	31-Aug-2005	1.7829  	
	01-Sep-2005	1.8105  	
	02-Sep-2005	1.8377  	
	05-Sep-2005	1.8487  	
	06-Sep-2005	1.8442  	
	07-Sep-2005	1.8391  	
	08-Sep-2005	1.836  	
	09-Sep-2005	1.8327  	
	12-Sep-2005	1.8266  	
	13-Sep-2005	1.8235  	
	14-Sep-2005	1.8232  	
	15-Sep-2005	1.809  	
	16-Sep-2005	1.8112  	
	19-Sep-2005	1.8025  	
	20-Sep-2005	1.8051  	
	21-Sep-2005	1.8098  	
	22-Sep-2005	1.8017  	
	23-Sep-2005	1.7858  	
	26-Sep-2005	1.7734  	
	27-Sep-2005	1.7659  	
	28-Sep-2005	1.7659  	
	29-Sep-2005	1.7661  	
	30-Sep-2005	1.7663  	
	03-Oct-2005	1.7539  	
	04-Oct-2005	1.7568  	
	05-Oct-2005	1.7641  	
	06-Oct-2005	1.7698  	
	07-Oct-2005	1.7674  	
	10-Oct-2005	1.7591  	
	11-Oct-2005	1.7533  	
	12-Oct-2005	1.7458  	
	13-Oct-2005	1.7492  	
	14-Oct-2005	1.7492  	
	17-Oct-2005	1.7579  	
	18-Oct-2005	1.746  	
	19-Oct-2005	1.7581  	
	20-Oct-2005	1.7663  	
	21-Oct-2005	1.7744  	
	24-Oct-2005	1.7675  	
	25-Oct-2005	1.7783  	
	26-Oct-2005	1.776  	
	27-Oct-2005	1.7851  	
	28-Oct-2005	1.7821  	
	31-Oct-2005	1.7775  	
	01-Nov-2005	1.7692  	
	02-Nov-2005	1.7651  	
	03-Nov-2005	1.7774  	
	04-Nov-2005	1.7647  	
	07-Nov-2005	1.7481  	
	08-Nov-2005	1.735  	
	09-Nov-2005	1.7373  	
	10-Nov-2005	1.7486  	
	11-Nov-2005	1.74  	
	14-Nov-2005	1.7441  	
	15-Nov-2005	1.7319  	
	16-Nov-2005	1.7254  	
	17-Nov-2005	1.7187  	
	18-Nov-2005	1.7124  	
	21-Nov-2005	1.7193  	
	22-Nov-2005	1.7117  	
	23-Nov-2005	1.7208  	
	24-Nov-2005	1.7247  	
	25-Nov-2005	1.7191  	
	28-Nov-2005	1.7109  	
	29-Nov-2005	1.7255  	
	30-Nov-2005	1.727  	
	01-Dec-2005	1.7285  	
	02-Dec-2005	1.7264  	
	05-Dec-2005	1.7358  	
	06-Dec-2005	1.7331  	
	07-Dec-2005	1.7332  	
	08-Dec-2005	1.745  	
	09-Dec-2005	1.7502  	
	12-Dec-2005	1.7635  	
	13-Dec-2005	1.7674  	
	14-Dec-2005	1.7703  	
	15-Dec-2005	1.7724  	
	16-Dec-2005	1.7691  	
	19-Dec-2005	1.7663  	
	20-Dec-2005	1.7666  	
	21-Dec-2005	1.7492  	
	22-Dec-2005	1.738  	
	23-Dec-2005	1.7361  	
	26-Dec-2005	1.7361  	
	27-Dec-2005	1.7308  	
	28-Dec-2005	1.7371  	
	29-Dec-2005	1.7216  	
	30-Dec-2005	1.7219  	
	03-Jan-2006	1.7295  	
	04-Jan-2006	1.7544  	
	05-Jan-2006	1.7535  	
	06-Jan-2006	1.7557  	
	09-Jan-2006	1.7657  	
	10-Jan-2006	1.769  	
	11-Jan-2006	1.7575  	
	12-Jan-2006	1.7683  	
	13-Jan-2006	1.7667  	
	16-Jan-2006	1.7691  	
	17-Jan-2006	1.7604  	
	18-Jan-2006	1.7663  	
	19-Jan-2006	1.7558  	
	20-Jan-2006	1.7605  	
	23-Jan-2006	1.7833  	
	24-Jan-2006	1.7838  	
	25-Jan-2006	1.7922  	
	26-Jan-2006	1.7869  	
	27-Jan-2006	1.7765  	
	30-Jan-2006	1.766  	
	31-Jan-2006	1.7713  	
	01-Feb-2006	1.7766  	
	02-Feb-2006	1.7751  	
	03-Feb-2006	1.7756  	
	06-Feb-2006	1.7528  	
	07-Feb-2006	1.7485  	
	08-Feb-2006	1.7427  	
	09-Feb-2006	1.7428  	
	10-Feb-2006	1.7477  	
	13-Feb-2006	1.7399  	
	14-Feb-2006	1.7353  	
	15-Feb-2006	1.7391  	
	16-Feb-2006	1.735  	
	17-Feb-2006	1.7355  	
	20-Feb-2006	1.7436  	
	21-Feb-2006	1.7445  	
	22-Feb-2006	1.74  	
	23-Feb-2006	1.7524  	
	24-Feb-2006	1.7499  	
	27-Feb-2006	1.7396  	
	28-Feb-2006	1.7465  	
	01-Mar-2006	1.7559  	
	02-Mar-2006	1.7467  	
	03-Mar-2006	1.7554  	
	06-Mar-2006	1.7557  	
	07-Mar-2006	1.7363  	
	08-Mar-2006	1.7381  	
	09-Mar-2006	1.7383  	
	10-Mar-2006	1.7366  	
	13-Mar-2006	1.7263  	
	14-Mar-2006	1.7349  	
	15-Mar-2006	1.7457  	
	16-Mar-2006	1.7465  	
	17-Mar-2006	1.7555  	
	20-Mar-2006	1.753  	
	21-Mar-2006	1.7493  	
	22-Mar-2006	1.747  	
	23-Mar-2006	1.741  	
	24-Mar-2006	1.7321  	
	27-Mar-2006	1.7461  	
	28-Mar-2006	1.7478  	
	29-Mar-2006	1.7372  	
	30-Mar-2006	1.7386  	
	31-Mar-2006	1.7349  	
	03-Apr-2006	1.7274  	
	04-Apr-2006	1.7446  	
	05-Apr-2006	1.7522  	
	06-Apr-2006	1.7576  	
	07-Apr-2006	1.7497  	
	10-Apr-2006	1.7455  	
	11-Apr-2006	1.7428  	
	12-Apr-2006	1.7536  	
	13-Apr-2006	1.7521  	
	17-Apr-2006	1.7714  	
	18-Apr-2006	1.7722  	
	19-Apr-2006	1.7848  	
	20-Apr-2006	1.7815  	
	21-Apr-2006	1.78  	
	24-Apr-2006	1.7894  	
	25-Apr-2006	1.7848  	
	26-Apr-2006	1.7829  	
	27-Apr-2006	1.7837  	
	28-Apr-2006	1.8085  	
	02-May-2006	1.8344  	
	03-May-2006	1.8377  	
	04-May-2006	1.8418  	
	05-May-2006	1.8495  	
	08-May-2006	1.8634  	
	09-May-2006	1.8557  	
	10-May-2006	1.8617  	
	11-May-2006	1.8644  	
	12-May-2006	1.8962  	
	15-May-2006	1.8797  	
	16-May-2006	1.8811  	
	17-May-2006	1.8971  	
	18-May-2006	1.8868  	
	19-May-2006	1.8758  	
	22-May-2006	1.8766  	
	23-May-2006	1.8828  	
	24-May-2006	1.8848  	
	25-May-2006	1.8718  	
	26-May-2006	1.8717  	
	29-May-2006	1.8611  	
	30-May-2006	1.8782  	
	31-May-2006	1.8799  	
	01-Jun-2006	1.8639  	
	02-Jun-2006	1.8662  	
	05-Jun-2006	1.8848  	
	06-Jun-2006	1.8692  	
	07-Jun-2006	1.8629  	
	08-Jun-2006	1.8492  	
	09-Jun-2006	1.8424  	
	12-Jun-2006	1.8423  	
	13-Jun-2006	1.8413  	
	14-Jun-2006	1.841  	
	15-Jun-2006	1.8481  	
	16-Jun-2006	1.8538  	
	19-Jun-2006	1.8443  	
	20-Jun-2006	1.8405  	
	21-Jun-2006	1.8417  	
	22-Jun-2006	1.8324  	
	23-Jun-2006	1.8223  	
	26-Jun-2006	1.8215  	
	27-Jun-2006	1.821  	
	28-Jun-2006	1.8215  	
	29-Jun-2006	1.8124  	
	30-Jun-2006	1.8344  	
	03-Jul-2006	1.8443  	
	04-Jul-2006	1.8452  	
	05-Jul-2006	1.8459  	
	06-Jul-2006	1.836  	
	07-Jul-2006	1.8415  	
	10-Jul-2006	1.8436  	
	11-Jul-2006	1.8391  	
	12-Jul-2006	1.8432  	
	13-Jul-2006	1.8391  	
	14-Jul-2006	1.8412  	
	17-Jul-2006	1.8196  	
	18-Jul-2006	1.8283  	
	19-Jul-2006	1.8283  	
	20-Jul-2006	1.8489  	
	21-Jul-2006	1.8582  	
	24-Jul-2006	1.8524  	
	25-Jul-2006	1.8513  	
	26-Jul-2006	1.8408  	
	27-Jul-2006	1.8632  	
	28-Jul-2006	1.8573  	
	31-Jul-2006	1.8643  	
	01-Aug-2006	1.8673  	
	02-Aug-2006	1.8751  	
	03-Aug-2006	1.8736  	
	04-Aug-2006	1.8904  	
	07-Aug-2006	1.9093  	
	08-Aug-2006	1.9059  	
	09-Aug-2006	1.9093  	
	10-Aug-2006	1.9014  	
	11-Aug-2006	1.8952  	
	14-Aug-2006	1.8885  	
	15-Aug-2006	1.887  	
	16-Aug-2006	1.8894  	
	17-Aug-2006	1.8962  	
	18-Aug-2006	1.884  	
	21-Aug-2006	1.8949  	
	22-Aug-2006	1.8918  	
	23-Aug-2006	1.8917  	
	24-Aug-2006	1.8937  	
	25-Aug-2006	1.8894  	
	29-Aug-2006	1.8997  	
	30-Aug-2006	1.901  	
	31-Aug-2006	1.9076  	
	01-Sep-2006	1.9036  	
	04-Sep-2006	1.9063  	
	05-Sep-2006	1.9  	
	06-Sep-2006	1.8875  	
	07-Sep-2006	1.8801  	
	08-Sep-2006	1.8705  	
	11-Sep-2006	1.8664  	
	12-Sep-2006	1.8746  	
	13-Sep-2006	1.874  	
	14-Sep-2006	1.8847  	
	15-Sep-2006	1.8816  	
	18-Sep-2006	1.8757  	
	19-Sep-2006	1.8809  	
	20-Sep-2006	1.8823  	
	21-Sep-2006	1.898  	
	22-Sep-2006	1.9044  	
	25-Sep-2006	1.9022  	
	26-Sep-2006	1.897  	
	27-Sep-2006	1.8912  	
	28-Sep-2006	1.8801  	
	29-Sep-2006	1.8702  	
	02-Oct-2006	1.8733  	
	03-Oct-2006	1.8893  	
	04-Oct-2006	1.88  	
	05-Oct-2006	1.8858  	
	06-Oct-2006	1.8758  	
	09-Oct-2006	1.8677  	
	10-Oct-2006	1.8594  	
	11-Oct-2006	1.8571  	
	12-Oct-2006	1.8552  	
	13-Oct-2006	1.8605  	
	16-Oct-2006	1.8593  	
	17-Oct-2006	1.8679  	
	18-Oct-2006	1.8712  	
	19-Oct-2006	1.8685  	
	20-Oct-2006	1.8824  	
	23-Oct-2006	1.8723  	
	24-Oct-2006	1.8699  	
	25-Oct-2006	1.8781  	
	26-Oct-2006	1.884  	
	27-Oct-2006	1.8913  	
	30-Oct-2006	1.9014  	
	31-Oct-2006	1.8987  	
	01-Nov-2006	1.9099  	
	02-Nov-2006	1.9081  	
	03-Nov-2006	1.9093  	
	06-Nov-2006	1.8964  	
	07-Nov-2006	1.9043  	
	08-Nov-2006	1.9078  	
	09-Nov-2006	1.9073  	
	10-Nov-2006	1.9155  	
	13-Nov-2006	1.9057  	
	14-Nov-2006	1.8977  	
	15-Nov-2006	1.8865  	
	16-Nov-2006	1.8886  	
	17-Nov-2006	1.8854  	
	20-Nov-2006	1.8951  	
	21-Nov-2006	1.8979  	
	22-Nov-2006	1.9079  	
	23-Nov-2006	1.9142  	
	24-Nov-2006	1.9332  	
	27-Nov-2006	1.9371  	
	28-Nov-2006	1.9433  	
	29-Nov-2006	1.9499  	
	30-Nov-2006	1.9562  	
	01-Dec-2006	1.9681  	
	04-Dec-2006	1.9782  	
	05-Dec-2006	1.9752  	
	06-Dec-2006	1.9658  	
	07-Dec-2006	1.9665  	
	08-Dec-2006	1.9589  	
	11-Dec-2006	1.949  	
	12-Dec-2006	1.9622  	
	13-Dec-2006	1.9719  	
	14-Dec-2006	1.9636  	
	15-Dec-2006	1.9568  	
	18-Dec-2006	1.9495  	
	19-Dec-2006	1.9634  	
	20-Dec-2006	1.9709  	
	21-Dec-2006	1.9628  	
	22-Dec-2006	1.9654  	
	27-Dec-2006	1.9611  	
	28-Dec-2006	1.9606  	
	29-Dec-2006	1.963  	
	02-Jan-2007	1.9701  	
	03-Jan-2007	1.9597  	
	04-Jan-2007	1.9449  	
	05-Jan-2007	1.94  	
	08-Jan-2007	1.9335  	
	09-Jan-2007	1.9425  	
	10-Jan-2007	1.9387  	
	11-Jan-2007	1.9383  	
	12-Jan-2007	1.95  	
	15-Jan-2007	1.9653  	
	16-Jan-2007	1.9672  	
	17-Jan-2007	1.9659  	
	18-Jan-2007	1.9715  	
	19-Jan-2007	1.9735  	
	22-Jan-2007	1.9753  	
	23-Jan-2007	1.9874  	
	24-Jan-2007	1.9752  	
	25-Jan-2007	1.9711  	
	26-Jan-2007	1.961  	
	29-Jan-2007	1.9568  	
	30-Jan-2007	1.9651  	
	31-Jan-2007	1.9526  	
	01-Feb-2007	1.9685  	
	02-Feb-2007	1.9687  	
	05-Feb-2007	1.957  	
	06-Feb-2007	1.9683  	
	07-Feb-2007	1.9718  	
	08-Feb-2007	1.9679  	
	09-Feb-2007	1.9471  	
	12-Feb-2007	1.9467  	
	13-Feb-2007	1.9425  	
	14-Feb-2007	1.9551  	
	15-Feb-2007	1.9576  	
	16-Feb-2007	1.9489  	
	19-Feb-2007	1.9442  	
	20-Feb-2007	1.9488  	
	21-Feb-2007	1.9513  	
	22-Feb-2007	1.9504  	
	23-Feb-2007	1.9579  	
	26-Feb-2007	1.9631  	
	27-Feb-2007	1.9647  	
	28-Feb-2007	1.9567  	
	01-Mar-2007	1.9632  	
	02-Mar-2007	1.9481  	
	05-Mar-2007	1.9217  	
	06-Mar-2007	1.9287  	
	07-Mar-2007	1.9283  	
	08-Mar-2007	1.9341  	
	09-Mar-2007	1.9316  	
	12-Mar-2007	1.9394  	
	13-Mar-2007	1.9291  	
	14-Mar-2007	1.9246  	
	15-Mar-2007	1.9361  	
	16-Mar-2007	1.948  	
	19-Mar-2007	1.9446  	
	20-Mar-2007	1.9569  	
	21-Mar-2007	1.9588  	
	22-Mar-2007	1.9691  	
	23-Mar-2007	1.9648  	
	26-Mar-2007	1.9619  	
	27-Mar-2007	1.9644  	
	28-Mar-2007	1.9645  	
	29-Mar-2007	1.9646  	
	30-Mar-2007	1.9581  	
	02-Apr-2007	1.9735  	
	03-Apr-2007	1.9757  	
	04-Apr-2007	1.9735  	
	05-Apr-2007	1.9709  	
	10-Apr-2007	1.972  	
	11-Apr-2007	1.9771  	
	12-Apr-2007	1.9764  	
	13-Apr-2007	1.986  	
	16-Apr-2007	1.9918  	
	17-Apr-2007	2.0014  	
	18-Apr-2007	2.0108  	
	19-Apr-2007	2.0002  	
	20-Apr-2007	2.0034  	
	23-Apr-2007	2.0006  	
	24-Apr-2007	2.0007  	
	25-Apr-2007	2.0046  	
	26-Apr-2007	1.9978  	
	27-Apr-2007	1.9986  	
	30-Apr-2007	1.9946  	
	01-May-2007	2.0041  	
	02-May-2007	1.9897  	
	03-May-2007	1.9922  	
	04-May-2007	1.9869  	
	07-May-2007	1.9944  	
	08-May-2007	1.9924  	
	09-May-2007	1.9914  	
	10-May-2007	1.9885  	
	11-May-2007	1.9791  	
	14-May-2007	1.9818  	
	15-May-2007	1.9758  	
	16-May-2007	1.984  	
	17-May-2007	1.9768  	
	18-May-2007	1.9707  	
	21-May-2007	1.9697  	
	22-May-2007	1.9719  	
	23-May-2007	1.9816  	
	24-May-2007	1.9857  	
	25-May-2007	1.9848  	
	28-May-2007	1.9827  	
	29-May-2007	1.9867  	
	30-May-2007	1.9748  	
	31-May-2007	1.9773  	
	01-Jun-2007	1.9783  	
	04-Jun-2007	1.9871  	
	05-Jun-2007	1.9933  	
	06-Jun-2007	1.9926  	
	07-Jun-2007	1.9893  	
	08-Jun-2007	1.9647  	
	11-Jun-2007	1.9662  	
	12-Jun-2007	1.9738  	
	13-Jun-2007	1.9683  	
	14-Jun-2007	1.9694  	
	15-Jun-2007	1.9703  	
	18-Jun-2007	1.981  	
	19-Jun-2007	1.9857  	
	20-Jun-2007	1.9928  	
	21-Jun-2007	1.9905  	
	22-Jun-2007	1.996  	
	25-Jun-2007	1.9986  	
	26-Jun-2007	1.999  	
	27-Jun-2007	1.996  	
	28-Jun-2007	2.0023  	
	29-Jun-2007	2.0049  	
	02-Jul-2007	2.0105  	
	03-Jul-2007	2.0147  	
	04-Jul-2007	2.0177  	
	05-Jul-2007	2.0138  	
	06-Jul-2007	2.0104  	
	09-Jul-2007	2.0143  	
	10-Jul-2007	2.0153  	
	11-Jul-2007	2.031  	
	12-Jul-2007	2.0336  	
	13-Jul-2007	2.0319  	
	16-Jul-2007	2.0398  	
	17-Jul-2007	2.0449  	
	18-Jul-2007	2.0492  	
	19-Jul-2007	2.0487  	
	20-Jul-2007	2.0519  	
	23-Jul-2007	2.0574  	
	24-Jul-2007	2.0606  	
	25-Jul-2007	2.0522  	
	26-Jul-2007	2.0482  	
	27-Jul-2007	2.0317  	
	30-Jul-2007	2.0241  	
	31-Jul-2007	2.0313  	
	01-Aug-2007	2.0244  	
	02-Aug-2007	2.0311  	
	03-Aug-2007	2.0356  	
	06-Aug-2007	2.0291  	
	07-Aug-2007	2.0267  	
	08-Aug-2007	2.0298  	
	09-Aug-2007	2.0282  	
	10-Aug-2007	2.017  	
	13-Aug-2007	2.0126  	
	14-Aug-2007	2.0005  	
	15-Aug-2007	1.9898  	
	16-Aug-2007	1.9812  	
	17-Aug-2007	1.9772  	
	20-Aug-2007	1.9867  	
	21-Aug-2007	1.9848  	
	22-Aug-2007	1.9891  	
	23-Aug-2007	2.0062  	
	24-Aug-2007	2.003  	
	27-Aug-2007	2.0133  	
	28-Aug-2007	2.0111  	
	29-Aug-2007	2.0141  	
	30-Aug-2007	2.0066  	
	31-Aug-2007	2.0199  	
	03-Sep-2007	2.0177  	
	04-Sep-2007	2.013  	
	05-Sep-2007	2.0107  	
	06-Sep-2007	2.0229  	
	07-Sep-2007	2.0219  	
	10-Sep-2007	2.0307  	
	11-Sep-2007	2.0308  	
	12-Sep-2007	2.0349  	
	13-Sep-2007	2.0261  	
	14-Sep-2007	2.0131  	
	17-Sep-2007	1.9977  	
	18-Sep-2007	1.991  	
	19-Sep-2007	1.9976  	
	20-Sep-2007	2.0074  	
	21-Sep-2007	2.0145  	
	24-Sep-2007	2.0249  	
	25-Sep-2007	2.0105  	
	26-Sep-2007	2.0115  	
	27-Sep-2007	2.0241  	
	28-Sep-2007	2.0313  	
	01-Oct-2007	2.04  	
	02-Oct-2007	2.0382  	
	03-Oct-2007	2.04  	
	04-Oct-2007	2.0308  	
	05-Oct-2007	2.0398  	
	08-Oct-2007	2.0376  	
	09-Oct-2007	2.0294  	
	10-Oct-2007	2.0447  	
	11-Oct-2007	2.0389  	
	12-Oct-2007	2.0266  	
	15-Oct-2007	2.0432  	
	16-Oct-2007	2.0306  	
	17-Oct-2007	2.034  	
	18-Oct-2007	2.0449  	
	19-Oct-2007	2.0488  	
	22-Oct-2007	2.036  	
	23-Oct-2007	2.041  	
	24-Oct-2007	2.0492  	
	25-Oct-2007	2.0508  	
	26-Oct-2007	2.051  	
	29-Oct-2007	2.061  	
	30-Oct-2007	2.065  	
	31-Oct-2007	2.0736  	
	01-Nov-2007	2.0822  	
	02-Nov-2007	2.0855  	
	05-Nov-2007	2.0816  	
	06-Nov-2007	2.0875  	
	07-Nov-2007	2.1008  	
	08-Nov-2007	2.102  	
	09-Nov-2007	2.0995  	
	12-Nov-2007	2.071  	
	13-Nov-2007	2.0688  	
	14-Nov-2007	2.0664  	
	15-Nov-2007	2.045  	
	16-Nov-2007	2.0385  	
	19-Nov-2007	2.053  	
	20-Nov-2007	2.0626  	
	21-Nov-2007	2.0591  	
	22-Nov-2007	2.0644  	
	23-Nov-2007	2.0595  	
	26-Nov-2007	2.0692  	
	27-Nov-2007	2.0695  	
	28-Nov-2007	2.0638  	
	29-Nov-2007	2.0627  	
	30-Nov-2007	2.0664  	
	03-Dec-2007	2.0638  	
	04-Dec-2007	2.0628  	
	05-Dec-2007	2.0386  	
	06-Dec-2007	2.025  	
	07-Dec-2007	2.0334  	
	10-Dec-2007	2.0413  	
	11-Dec-2007	2.049  	
	12-Dec-2007	2.044  	
	13-Dec-2007	2.0438  	
	14-Dec-2007	2.0246  	
	17-Dec-2007	2.0178  	
	18-Dec-2007	2.0142  	
	19-Dec-2007	2.0035  	
	20-Dec-2007	1.9877  	
